material,formula,type,chi_value_cgs
Dia_Comp_246,D246,molar,-59.06371853081948
Para_Comp_1033,P1033,molar,344.202106662886
Para_Comp_1324,P1324,molar,209.8841784425146
Para_Comp_1120,P1120,molar,31.529360577927598
Para_Comp_1054,P1054,molar,137.22884435135194
Para_Comp_326,P326,molar,78.44844021857666
Dia_Comp_80,D80,molar,-35.269099131080566
Para_Comp_470,P470,molar,178.07997973834557
Para_Comp_1580,P1580,molar,183.13089635098737
Para_Comp_77,P77,molar,95.27340370488693
Para_Comp_395,P395,molar,161.33056068998977
Para_Comp_1027,P1027,molar,154.770768619441
Para_Comp_1505,P1505,molar,211.26918703173862
Dia_Comp_1032,D1032,molar,-62.57458955506421
Dia_Comp_166,D166,molar,-56.457703189815675
Dia_Comp_661,D661,molar,-39.89420238575239
Dia_Comp_819,D819,molar,-30.8719839043359
Dia_Comp_681,D681,molar,-4.651374362828243
Dia_Comp_59,D59,molar,-29.097534981660843
Dia_Comp_419,D419,molar,-30.13893758099543
Dia_Comp_1340,D1340,molar,-43.09786549308524
Para_Comp_1251,P1251,molar,86.3062160320839
Dia_Comp_842,D842,molar,-24.190011526406135
Para_Comp_950,P950,molar,132.5654809563799
Para_Comp_956,P956,molar,541.9946224316178
Para_Comp_1513,P1513,molar,72.67539743725834
Para_Comp_1132,P1132,molar,271.0341260696129
Para_Comp_699,P699,molar,526.094078468939
Levitator_Proxy_25,L25,molar,-240.92569859095425
Para_Comp_974,P974,molar,103.02562200791525
Para_Comp_1389,P1389,molar,99.19097394229861
Para_Comp_1055,P1055,molar,358.09707712692165
Dia_Comp_535,D535,molar,-51.705688975536816
Dia_Comp_697,D697,molar,-16.360392338558604
Dia_Comp_686,D686,molar,-27.664572245405303
Dia_Comp_757,D757,molar,-37.61259988923573
Dia_Comp_873,D873,molar,-64.72756737482248
Para_Comp_941,P941,molar,465.31719298900026
Para_Comp_925,P925,molar,351.0027864429869
Para_Comp_714,P714,molar,111.14177718331284
Dia_Comp_561,D561,molar,-45.901791649694346
Dia_Comp_329,D329,molar,-38.57192380030701
Dia_Comp_488,D488,molar,-54.51604217195962
Para_Comp_688,P688,molar,232.29309729085784
Dia_Comp_237,D237,molar,-46.841668534466045
Para_Comp_821,P821,molar,86.44597487353728
Dia_Comp_756,D756,molar,-58.15452479137216
Dia_Comp_1183,D1183,molar,-68.21377350126822
Dia_Comp_926,D926,molar,-65.34954823054406
Dia_Comp_1284,D1284,molar,-41.0009661638056
Para_Comp_1424,P1424,molar,238.04618701832095
Dia_Comp_1013,D1013,molar,-48.069210925679805
Para_Comp_1021,P1021,molar,113.01300077387481
Para_Comp_221,P221,molar,106.83700204965966
Dia_Comp_93,D93,molar,-39.34998230123308
Para_Comp_946,P946,molar,125.81050131609352
Para_Comp_292,P292,molar,167.52925965309385
Dia_Comp_1313,D1313,molar,-62.5322174063216
Dia_Comp_294,D294,molar,-37.86832881761875
Para_Comp_764,P764,molar,576.9276836900113
Para_Comp_605,P605,molar,714.8959371412524
Para_Comp_1217,P1217,molar,105.65058055041357
Dia_Comp_794,D794,molar,-47.00154205273308
Para_Comp_24,P24,molar,131.0132501184743
Para_Comp_193,P193,molar,10.848208024993829
Para_Comp_1365,P1365,molar,143.02470296406614
Dia_Comp_985,D985,molar,-61.72032956882117
Para_Comp_1011,P1011,molar,424.5677303630308
Para_Comp_602,P602,molar,19.064081010962738
Para_Comp_118,P118,molar,81.01069507662211
Dia_Comp_991,D991,molar,-42.35633085958387
Dia_Comp_33,D33,molar,-68.6417302417071
Para_Comp_1394,P1394,molar,424.8074043640476
Para_Comp_1487,P1487,molar,390.2052396751859
Dia_Comp_714,D714,molar,-33.946527848022974
Para_Comp_1098,P1098,molar,537.6377815436223
Dia_Comp_1213,D1213,molar,-51.758497788571724
Dia_Comp_1027,D1027,molar,-20.317373933484745
Dia_Comp_556,D556,molar,-45.91364734762371
Para_Comp_583,P583,molar,74.2385462190181
Para_Comp_1489,P1489,molar,14.19046176775229
Dia_Comp_1011,D1011,molar,-26.22346151844726
Dia_Comp_438,D438,molar,-54.97238473216825
Dia_Comp_441,D441,molar,-48.00932465467709
Dia_Comp_724,D724,molar,-62.83754112050967
Dia_Comp_892,D892,molar,-24.386255154677524
Para_Comp_1038,P1038,molar,681.9922644280542
Dia_Comp_613,D613,molar,-48.02506487896871
Para_Comp_1369,P1369,molar,18.691892478081922
Para_Comp_1309,P1309,molar,113.01189210873184
Dia_Comp_905,D905,molar,-36.44316466211572
Dia_Comp_1353,D1353,molar,-20.48714077753191
Dia_Comp_340,D340,molar,-56.76735561175731
Para_Comp_1574,P1574,molar,14.297742727981444
Dia_Comp_1167,D1167,molar,-29.161797862808065
Para_Comp_664,P664,molar,297.8512835921807
Para_Comp_561,P561,molar,30.223455242715694
Para_Comp_674,P674,molar,110.08940527678111
Dia_Comp_859,D859,molar,-51.17432651698758
Para_Comp_1534,P1534,molar,297.6192842758424
Para_Comp_379,P379,molar,126.70408667282796
Levitator_Proxy_19,L19,molar,-227.85819820517915
Para_Comp_1095,P1095,molar,75.9533210806681
Dia_Comp_573,D573,molar,-13.44462746065118
Para_Comp_909,P909,molar,63.246970725414826
Para_Comp_1158,P1158,molar,10.027664855514839
Dia_Comp_816,D816,molar,-55.67330811921652
Para_Comp_1532,P1532,molar,221.1969739935462
Para_Comp_1216,P1216,molar,127.83325679250294
Para_Comp_1294,P1294,molar,332.43497252690815
Dia_Comp_1191,D1191,molar,-14.149449215667303
Dia_Comp_4,D4,molar,-42.10459919549472
Levitator_Proxy_15,L15,molar,-202.0609906603483
Dia_Comp_664,D664,molar,-40.28929373637626
Dia_Comp_781,D781,molar,-47.61568002794576
Dia_Comp_651,D651,molar,-34.51178387118886
Levitator_Proxy_16,L16,molar,-323.94434689390386
Dia_Comp_1346,D1346,molar,-28.204679444032497
Para_Comp_1403,P1403,molar,34.79589396617095
Dia_Comp_666,D666,molar,-30.412821958688113
Dia_Comp_250,D250,molar,-33.967874402638444
Para_Comp_1563,P1563,molar,32.31172620558388
Para_Comp_1295,P1295,molar,349.5932559632591
Dia_Comp_921,D921,molar,-19.473300422541666
Para_Comp_158,P158,molar,340.1958034090298
Dia_Comp_55,D55,molar,-44.80148613962822
Dia_Comp_267,D267,molar,-43.707570213208605
Para_Comp_1455,P1455,molar,55.704004207463115
Dia_Comp_318,D318,molar,-77.91868098017909
Para_Comp_1584,P1584,molar,259.11684276134963
Para_Comp_393,P393,molar,23.42626786053296
Dia_Comp_1019,D1019,molar,-37.856135676846804
Dia_Comp_760,D760,molar,-51.48456556647284
Dia_Comp_786,D786,molar,-53.45903418793627
Dia_Comp_71,D71,molar,-45.56021882892526
Dia_Comp_903,D903,molar,-43.03778726707587
Dia_Comp_836,D836,molar,-39.67436523938458
Dia_Comp_343,D343,molar,-53.57631716495414
Para_Comp_412,P412,molar,222.76650681875282
Dia_Comp_783,D783,molar,-63.40904742497703
Dia_Comp_316,D316,molar,-51.38395634565969
Dia_Comp_593,D593,molar,-33.00516666003319
Para_Comp_166,P166,molar,253.53491454259859
Dia_Comp_424,D424,molar,-40.41771564226528
Para_Comp_628,P628,molar,15.027413706836112
Dia_Comp_483,D483,molar,-34.190569584129015
Dia_Comp_1357,D1357,molar,-43.333486760843066
Para_Comp_226,P226,molar,64.23912484378798
Dia_Comp_1236,D1236,molar,-43.35675580183345
Para_Comp_238,P238,molar,19.11597822419037
Para_Comp_123,P123,molar,14.338812267117156
Dia_Comp_1007,D1007,molar,-47.23752884527238
Dia_Comp_508,D508,molar,-36.310270871182325
Para_Comp_507,P507,molar,39.858165965782845
Para_Comp_669,P669,molar,26.185367261483684
Para_Comp_593,P593,molar,434.56936105906254
Dia_Comp_638,D638,molar,-49.13126943477616
Para_Comp_607,P607,molar,102.22476548444415
Para_Comp_889,P889,molar,140.94556522613223
Para_Comp_188,P188,molar,352.15777880247003
Dia_Comp_846,D846,molar,-49.057988721095725
Para_Comp_1125,P1125,molar,182.87233150078774
Dia_Comp_766,D766,molar,-29.34718208928491
Para_Comp_1079,P1079,molar,80.20975476267847
Para_Comp_1084,P1084,molar,206.15855245199973
Para_Comp_855,P855,molar,315.33480669259905
Para_Comp_1373,P1373,molar,195.63233738471462
Dia_Comp_312,D312,molar,-32.987057359962336
Dia_Comp_193,D193,molar,-17.95185501748501
Dia_Comp_1148,D1148,molar,-35.1059036268773
Para_Comp_40,P40,molar,135.38358540741925
Para_Comp_700,P700,molar,34.64967034350585
Dia_Comp_1283,D1283,molar,-27.526504230195666
Dia_Comp_331,D331,molar,-54.91027935790742
Dia_Comp_66,D66,molar,-31.280635750047566
Para_Comp_563,P563,molar,10.464253521182156
Para_Comp_281,P281,molar,57.18290543444626
Para_Comp_1432,P1432,molar,78.62981978004981
Levitator_Proxy_12,L12,molar,-200.039322111676
Dia_Comp_886,D886,molar,-45.58432485038409
Para_Comp_569,P569,molar,145.70132273911065
Para_Comp_1009,P1009,molar,356.26757641598283
Dia_Comp_135,D135,molar,-32.58830863466241
Para_Comp_679,P679,molar,165.79564586709395
Para_Comp_1305,P1305,molar,234.9371384237298
Para_Comp_963,P963,molar,498.87731825835795
Para_Comp_650,P650,molar,107.82634650302488
Dia_Comp_576,D576,molar,-48.89417761587735
Dia_Comp_320,D320,molar,-33.31857051815589
Para_Comp_180,P180,molar,11.270829354722913
Dia_Comp_989,D989,molar,-45.567579994761196
Para_Comp_258,P258,molar,410.4985031346308
Dia_Comp_965,D965,molar,-45.88262925813553
Para_Comp_1108,P1108,molar,50.50463689969527
Para_Comp_990,P990,molar,209.1329683317335
Dia_Comp_427,D427,molar,-50.58430178389561
Para_Comp_262,P262,molar,70.32315667145795
Para_Comp_1247,P1247,molar,67.65433374615134
Para_Comp_480,P480,molar,120.96817180782399
Para_Comp_485,P485,molar,14.691529482581739
Dia_Comp_950,D950,molar,-36.3532526366354
Para_Comp_609,P609,molar,144.2831991867709
Dia_Comp_1024,D1024,molar,-47.24470760442664
Para_Comp_1086,P1086,molar,136.9132311166868
Para_Comp_1059,P1059,molar,292.80759644182194
Dia_Comp_1229,D1229,molar,-64.62897601013192
Para_Comp_1599,P1599,molar,177.9069273049099
Dia_Comp_797,D797,molar,-53.24687447425174
Dia_Comp_28,D28,molar,-61.10898421230496
Dia_Comp_687,D687,molar,-35.20087402268796
Para_Comp_1569,P1569,molar,128.98358569916064
Para_Comp_270,P270,molar,37.88206341272296
Para_Comp_624,P624,molar,28.058356889309593
Levitator_Proxy_14,L14,molar,-323.54567711394867
Para_Comp_222,P222,molar,305.14537799862046
Para_Comp_798,P798,molar,82.11736587905277
Para_Comp_1364,P1364,molar,166.18025141862486
Dia_Comp_207,D207,molar,-66.46744080065203
Para_Comp_265,P265,molar,106.0266871513042
Para_Comp_752,P752,molar,526.0185007218878
Para_Comp_3,P3,molar,181.54618159293568
Para_Comp_1234,P1234,molar,98.62058087598407
Dia_Comp_646,D646,molar,-38.20131049339509
Dia_Comp_132,D132,molar,-32.317289205574944
Dia_Comp_1311,D1311,molar,-56.22528780042843
Dia_Comp_799,D799,molar,-34.849187663152215
Dia_Comp_923,D923,molar,-53.69690813768173
Dia_Comp_463,D463,molar,-30.61855367585713
Dia_Comp_1233,D1233,molar,-50.77183409213406
Dia_Comp_1247,D1247,molar,-53.28203566250474
Para_Comp_12,P12,molar,33.92481083773478
Para_Comp_136,P136,molar,418.0828487927946
Para_Comp_1214,P1214,molar,217.52097364858284
Para_Comp_423,P423,molar,189.1619183349379
Dia_Comp_1269,D1269,molar,-58.579498006420316
Dia_Comp_628,D628,molar,-18.539401009869035
Dia_Comp_844,D844,molar,-44.06999028018628
Dia_Comp_100,D100,molar,-40.322131623246435
Para_Comp_534,P534,molar,408.8147658600858
Para_Comp_1275,P1275,molar,62.692999620825525
Dia_Comp_226,D226,molar,-45.99167240249578
Para_Comp_1497,P1497,molar,817.7690743653401
Levitator_Proxy_27,L27,molar,-308.1747200070607
Dia_Comp_243,D243,molar,-39.208618496762874
Para_Comp_1007,P1007,molar,13.749750977860028
Dia_Comp_584,D584,molar,-49.98843495504963
Levitator_Proxy_34,L34,molar,-237.08675034448714
Para_Comp_742,P742,molar,174.97422493990433
Para_Comp_301,P301,molar,116.83444323264331
Para_Comp_668,P668,molar,110.05792431695612
Dia_Comp_1035,D1035,molar,-4.805645602769822
Para_Comp_690,P690,molar,179.57046924404523
Dia_Comp_1211,D1211,molar,-3.1434624095137167
Para_Comp_1475,P1475,molar,191.34765571477232
Dia_Comp_1044,D1044,molar,-55.628063904489565
Para_Comp_1390,P1390,molar,40.654695734645315
Dia_Comp_1323,D1323,molar,-39.02921629883951
Para_Comp_792,P792,molar,22.738063718241246
Para_Comp_930,P930,molar,23.82347567426895
Para_Comp_1509,P1509,molar,60.25343866958661
Para_Comp_1169,P1169,molar,157.23453522502044
Para_Comp_1088,P1088,molar,10.349226182112309
Dia_Comp_579,D579,molar,-30.062810805153326
Dia_Comp_1135,D1135,molar,-35.24278607175836
Para_Comp_812,P812,molar,436.75422392518595
Dia_Comp_771,D771,molar,-59.30220717109029
Para_Comp_1256,P1256,molar,463.155679280173
Dia_Comp_918,D918,molar,-54.06166791736374
Para_Comp_490,P490,molar,128.07408800716456
Para_Comp_1473,P1473,molar,655.4175131738239
Dia_Comp_373,D373,molar,-37.76949196841034
Dia_Comp_251,D251,molar,-33.20525269566057
Dia_Comp_1107,D1107,molar,-41.78319792148602
Para_Comp_475,P475,molar,161.61801778243085
Dia_Comp_45,D45,molar,-56.209535300183894
Para_Comp_949,P949,molar,116.96468149563256
Para_Comp_1031,P1031,molar,166.61986895382472
Dia_Comp_1293,D1293,molar,-51.5357168510522
Para_Comp_915,P915,molar,91.4246545279766
Para_Comp_574,P574,molar,72.51367666773109
Dia_Comp_204,D204,molar,-37.525369615559796
Dia_Comp_317,D317,molar,-28.430459898809204
Para_Comp_232,P232,molar,284.79213610771376
Dia_Comp_1248,D1248,molar,-28.246703443356843
Para_Comp_264,P264,molar,82.56467322686726
Dia_Comp_1064,D1064,molar,-39.213984638285176
Para_Comp_1145,P1145,molar,150.93970420373319
Levitator_Proxy_23,L23,molar,-249.99728104336435
Dia_Comp_79,D79,molar,-28.480863703434828
Para_Comp_966,P966,molar,420.77651967557256
Para_Comp_484,P484,molar,87.60703697706035
Para_Comp_854,P854,molar,33.81815268944146
Para_Comp_710,P710,molar,197.71924730289788
Para_Comp_1290,P1290,molar,42.20488202042829
Dia_Comp_326,D326,molar,-48.05240043405326
Dia_Comp_1235,D1235,molar,-26.80308484287795
Dia_Comp_1327,D1327,molar,-53.132687441496614
Para_Comp_816,P816,molar,397.28937010478734
Para_Comp_1598,P1598,molar,116.75067817694107
Para_Comp_1005,P1005,molar,99.08058272094883
Para_Comp_1435,P1435,molar,86.01339731191777
Dia_Comp_1115,D1115,molar,-31.516709083876183
Para_Comp_765,P765,molar,66.53070175548532
Dia_Comp_998,D998,molar,-1.0
Dia_Comp_1370,D1370,molar,-16.856099872235884
Para_Comp_108,P108,molar,283.60996238431375
Levitator_Proxy_37,L37,molar,-259.3495876290826
Para_Comp_791,P791,molar,42.48405178069463
Para_Comp_202,P202,molar,14.842667041679185
Para_Comp_850,P850,molar,185.38626449639995
Para_Comp_984,P984,molar,49.888386240713814
Para_Comp_744,P744,molar,82.16341546463244
Para_Comp_1106,P1106,molar,375.4840119051259
Para_Comp_773,P773,molar,29.119327039303005
Dia_Comp_690,D690,molar,-45.45570475853079
Dia_Comp_972,D972,molar,-36.4187329333528
Para_Comp_396,P396,molar,380.5868542728518
Dia_Comp_68,D68,molar,-61.371943549418674
Para_Comp_1553,P1553,molar,84.14972908918807
Dia_Comp_1301,D1301,molar,-47.518789900146885
Dia_Comp_382,D382,molar,-47.38110462142733
Para_Comp_662,P662,molar,39.63713542529801
Para_Comp_1133,P1133,molar,48.48412089360921
Dia_Comp_778,D778,molar,-42.3487933265246
Dia_Comp_83,D83,molar,-39.8947324701721
Dia_Comp_1199,D1199,molar,-51.894332931985126
Dia_Comp_601,D601,molar,-22.91853070809049
Dia_Comp_369,D369,molar,-26.030483308763753
Dia_Comp_558,D558,molar,-36.83892895870201
Dia_Comp_518,D518,molar,-52.150898267084386
Para_Comp_1339,P1339,molar,35.51093683481089
Para_Comp_653,P653,molar,49.99383607472615
Para_Comp_721,P721,molar,11.047807689198265
Dia_Comp_1131,D1131,molar,-38.78290687762215
Dia_Comp_287,D287,molar,-25.50155653537309
Para_Comp_134,P134,molar,38.63425859927345
Para_Comp_1375,P1375,molar,195.22785906811205
Para_Comp_880,P880,molar,142.3320483693565
Para_Comp_195,P195,molar,149.61132563946018
Para_Comp_36,P36,molar,210.91893071822682
Para_Comp_443,P443,molar,111.21055422125013
Para_Comp_1230,P1230,molar,290.172004457479
Dia_Comp_980,D980,molar,-24.9334245216859
Para_Comp_1456,P1456,molar,147.7375236394979
Para_Comp_172,P172,molar,250.83350667198258
Dia_Comp_1297,D1297,molar,-48.740621083487405
Para_Comp_577,P577,molar,236.0233070886268
Para_Comp_1332,P1332,molar,599.5887554162905
Para_Comp_1163,P1163,molar,39.83616163169399
Dia_Comp_405,D405,molar,-28.580394473033856
Para_Comp_407,P407,molar,484.03291764530974
Dia_Comp_634,D634,molar,-28.244133975952117
Para_Comp_1446,P1446,molar,100.46357300004578
Dia_Comp_532,D532,molar,-23.795663059199885
Dia_Comp_1226,D1226,molar,-36.436981029308456
Dia_Comp_282,D282,molar,-32.90092413327906
Dia_Comp_289,D289,molar,-36.494931398298604
Dia_Comp_1051,D1051,molar,-55.46432970044289
Para_Comp_1480,P1480,molar,94.94809390080937
Para_Comp_511,P511,molar,135.64994135707474
Dia_Comp_505,D505,molar,-42.25336902421789
Para_Comp_1444,P1444,molar,356.6385459365924
Levitator_Proxy_10,L10,molar,-216.69648667642218
Dia_Comp_99,D99,molar,-56.171138587250965
Para_Comp_1543,P1543,molar,326.6233586273176
Dia_Comp_874,D874,molar,-54.761067703250504
Para_Comp_1447,P1447,molar,127.38070506443123
Para_Comp_293,P293,molar,106.06937157418255
Para_Comp_368,P368,molar,252.26933421967078
Dia_Comp_837,D837,molar,-22.94529549299619
Dia_Comp_367,D367,molar,-19.331889079355683
Para_Comp_159,P159,molar,318.9029814751451
Dia_Comp_458,D458,molar,-11.718367250478625
Para_Comp_215,P215,molar,16.494504743594447
Para_Comp_79,P79,molar,130.04118657694565
Para_Comp_186,P186,molar,255.1353782120086
Para_Comp_228,P228,molar,334.60667419764235
Dia_Comp_959,D959,molar,-49.33301224894019
Para_Comp_1043,P1043,molar,314.77587478094676
Dia_Comp_105,D105,molar,-31.000617649207808
Dia_Comp_477,D477,molar,-12.243993044618097
Dia_Comp_915,D915,molar,-37.94492588978758
Dia_Comp_740,D740,molar,-26.39837836108772
Dia_Comp_1028,D1028,molar,-23.59104584121484
Dia_Comp_581,D581,molar,-47.426947702550784
Dia_Comp_984,D984,molar,-26.222030416330917
Dia_Comp_1062,D1062,molar,-49.51934106781344
Dia_Comp_719,D719,molar,-33.14170454942404
Dia_Comp_694,D694,molar,-35.57445214729435
Dia_Comp_1057,D1057,molar,-23.975194158774062
Para_Comp_1469,P1469,molar,29.241652202945424
Dia_Comp_263,D263,molar,-45.0363229349345
Dia_Comp_224,D224,molar,-14.880424124602342
Dia_Comp_1329,D1329,molar,-27.899645705603053
Para_Comp_350,P350,molar,229.06953577188017
Dia_Comp_181,D181,molar,-37.43428367320984
Para_Comp_683,P683,molar,653.962145988778
Dia_Comp_435,D435,molar,-39.90354594243979
Para_Comp_489,P489,molar,37.824928506472716
Dia_Comp_1257,D1257,molar,-33.2821859701281
Dia_Comp_198,D198,molar,-40.16592994701174
Para_Comp_864,P864,molar,106.76333598484607
Dia_Comp_1246,D1246,molar,-57.159265008935975
Para_Comp_1407,P1407,molar,56.84534507215624
Para_Comp_1195,P1195,molar,130.24893231318453
Dia_Comp_1000,D1000,molar,-16.580884001048073
Para_Comp_1162,P1162,molar,123.8866353825206
Dia_Comp_898,D898,molar,-48.53526304971389
Dia_Comp_1287,D1287,molar,-29.701058675013506
Para_Comp_1454,P1454,molar,12.18353023304298
Para_Comp_800,P800,molar,84.19930373421379
Dia_Comp_25,D25,molar,-71.15789177234743
Para_Comp_733,P733,molar,273.3882840409042
Dia_Comp_108,D108,molar,-34.100464017144965
Para_Comp_639,P639,molar,275.1699201182623
Para_Comp_433,P433,molar,546.3875904561828
Para_Comp_556,P556,molar,109.96134669197338
Dia_Comp_288,D288,molar,-6.8827894962058025
Dia_Comp_82,D82,molar,-38.20278887254539
Para_Comp_632,P632,molar,51.16101139620627
Levitator_Proxy_22,L22,molar,-300.147310350802
Dia_Comp_1102,D1102,molar,-53.18664042758938
Para_Comp_659,P659,molar,61.81459283892155
Dia_Comp_519,D519,molar,-33.443475640787554
Para_Comp_1117,P1117,molar,93.86902033309181
Dia_Comp_411,D411,molar,-2.920089966770142
Para_Comp_948,P948,molar,188.62518310489472
Para_Comp_727,P727,molar,486.47704067977895
Dia_Comp_90,D90,molar,-57.476288081170416
Dia_Comp_377,D377,molar,-52.37808858062009
Para_Comp_1303,P1303,molar,115.26103025753733
Para_Comp_115,P115,molar,217.97008795369865
Para_Comp_304,P304,molar,12.285382940958957
Dia_Comp_245,D245,molar,-9.14772076418312
Para_Comp_234,P234,molar,119.60698696866497
Dia_Comp_227,D227,molar,-21.85503264876959
Dia_Comp_115,D115,molar,-28.41801193833161
Dia_Comp_585,D585,molar,-62.114646464334214
Dia_Comp_127,D127,molar,-20.046299321210075
Dia_Comp_101,D101,molar,-32.49723736134435
Para_Comp_129,P129,molar,79.96088773753941
Dia_Comp_86,D86,molar,-24.346067007378714
Dia_Comp_1066,D1066,molar,-67.2912141394664
Para_Comp_834,P834,molar,11.099191669797346
Para_Comp_866,P866,molar,10.104614182920374
Para_Comp_969,P969,molar,282.8994375253042
Para_Comp_1177,P1177,molar,41.28240156824374
Dia_Comp_782,D782,molar,-8.75670772691742
Dia_Comp_1129,D1129,molar,-49.616166088666894
Para_Comp_1592,P1592,molar,100.13925113787109
Para_Comp_496,P496,molar,175.5435180224886
Dia_Comp_241,D241,molar,-47.41488054454364
Para_Comp_857,P857,molar,11.47141364871409
Dia_Comp_963,D963,molar,-24.111360211060724
Dia_Comp_293,D293,molar,-24.852596945867923
Para_Comp_938,P938,molar,68.0123789763048
Dia_Comp_503,D503,molar,-31.949292486506657
Dia_Comp_1288,D1288,molar,-34.537659568189824
Dia_Comp_1300,D1300,molar,-42.88524236028502
Dia_Comp_644,D644,molar,-27.619472199632696
Para_Comp_1596,P1596,molar,193.93503350159318
Para_Comp_1039,P1039,molar,26.78558797539853
Para_Comp_1520,P1520,molar,162.8613465247561
Para_Comp_620,P620,molar,124.58972751861393
Para_Comp_753,P753,molar,104.59728324203371
Para_Comp_397,P397,molar,34.872813711799466
Dia_Comp_470,D470,molar,-52.341666665147386
Levitator_Proxy_38,L38,molar,-330.31703436098525
Dia_Comp_1153,D1153,molar,-46.71356548390918
Para_Comp_314,P314,molar,206.38689888597148
Dia_Comp_313,D313,molar,-18.930200453249746
Para_Comp_1388,P1388,molar,98.40759012375324
Dia_Comp_342,D342,molar,-31.61200521798812
Para_Comp_1138,P1138,molar,519.9275137855179
Para_Comp_1128,P1128,molar,207.88962128534487
Dia_Comp_1382,D1382,molar,-14.206247747402891
Dia_Comp_1356,D1356,molar,-38.02313276291874
Dia_Comp_673,D673,molar,-24.411010018203164
Para_Comp_415,P415,molar,88.38779358527101
Para_Comp_1564,P1564,molar,13.358528338383858
Dia_Comp_111,D111,molar,-60.44439324717554
Para_Comp_1166,P1166,molar,67.41816303217006
Dia_Comp_336,D336,molar,-39.810024502389105
Para_Comp_654,P654,molar,19.32698277145974
Para_Comp_1249,P1249,molar,227.51501412027068
Levitator_Proxy_31,L31,molar,-263.1607573895198
Dia_Comp_747,D747,molar,-30.101458184945184
Para_Comp_425,P425,molar,25.565288796664515
Dia_Comp_982,D982,molar,-32.12080892916727
Para_Comp_256,P256,molar,20.884936374822544
Para_Comp_521,P521,molar,226.4772119809469
Dia_Comp_568,D568,molar,-51.13527834228121
Para_Comp_26,P26,molar,253.22898782516418
Para_Comp_793,P793,molar,206.81458007945756
Dia_Comp_315,D315,molar,-51.23055858781751
Dia_Comp_1392,D1392,molar,-63.324073056572416
Dia_Comp_1179,D1179,molar,-48.5492749605615
Dia_Comp_843,D843,molar,-1.0
Dia_Comp_995,D995,molar,-45.86842369616875
Para_Comp_908,P908,molar,372.61211871037074
Para_Comp_1004,P1004,molar,51.55509448123123
Para_Comp_60,P60,molar,575.454975865746
Para_Comp_506,P506,molar,84.40022644584516
Dia_Comp_137,D137,molar,-23.489039928255462
Para_Comp_1438,P1438,molar,119.19029553148935
Para_Comp_116,P116,molar,136.06313292288664
Para_Comp_711,P711,molar,213.9704539600626
Para_Comp_537,P537,molar,24.388650470337705
Para_Comp_528,P528,molar,161.4349583255398
Dia_Comp_931,D931,molar,-38.525228567343184
Dia_Comp_1068,D1068,molar,-21.928020739989776
Dia_Comp_852,D852,molar,-25.542476977826936
Dia_Comp_219,D219,molar,-20.23872753489547
Para_Comp_1486,P1486,molar,43.53077172431611
Dia_Comp_432,D432,molar,-46.34712859506888
Para_Comp_888,P888,molar,311.5734114225478
Para_Comp_1307,P1307,molar,517.5093520266927
Dia_Comp_460,D460,molar,-50.78225652196834
Para_Comp_438,P438,molar,466.2828421199486
Para_Comp_865,P865,molar,139.43304537318184
Para_Comp_1450,P1450,molar,24.8713117202048
Dia_Comp_1121,D1121,molar,-13.3359262738933
Dia_Comp_657,D657,molar,-34.35866135865948
Para_Comp_600,P600,molar,99.94715199252364
Para_Comp_1127,P1127,molar,118.42750110909199
Para_Comp_947,P947,molar,404.94275259264737
Para_Comp_1143,P1143,molar,436.977657428355
Dia_Comp_1164,D1164,molar,-48.17600938947781
Para_Comp_911,P911,molar,43.73141559714023
Dia_Comp_406,D406,molar,-37.751735893815216
Dia_Comp_89,D89,molar,-24.805119120341878
Dia_Comp_1008,D1008,molar,-23.458876683731802
Dia_Comp_338,D338,molar,-48.61920105296259
Para_Comp_1504,P1504,molar,62.19219505697538
Para_Comp_1016,P1016,molar,192.41418131235497
Para_Comp_1252,P1252,molar,164.68902629220835
Dia_Comp_321,D321,molar,-36.82287412844633
Para_Comp_531,P531,molar,269.7988323428165
Para_Comp_369,P369,molar,195.98523740579208
Para_Comp_1585,P1585,molar,90.42437688186601
Para_Comp_907,P907,molar,65.14724597758025
Dia_Comp_1289,D1289,molar,-63.76924320422917
Para_Comp_1053,P1053,molar,468.1779922035558
Dia_Comp_103,D103,molar,-39.838590370458796
Dia_Comp_1378,D1378,molar,-37.634631036980295
Dia_Comp_57,D57,molar,-27.218535146396793
Dia_Comp_814,D814,molar,-51.58914285079002
Dia_Comp_660,D660,molar,-38.49284157421376
Dia_Comp_476,D476,molar,-50.12308421353186
Dia_Comp_700,D700,molar,-13.776531302489683
Dia_Comp_830,D830,molar,-31.581463173214544
Levitator_Proxy_7,L7,molar,-272.47579689047996
Para_Comp_337,P337,molar,88.7457964583059
Dia_Comp_623,D623,molar,-22.396200578148722
Dia_Comp_231,D231,molar,-42.31260593931952
Para_Comp_86,P86,molar,50.41156220534753
Dia_Comp_1321,D1321,molar,-40.97769553547167
Para_Comp_1189,P1189,molar,635.7806593311801
Dia_Comp_1307,D1307,molar,-38.94114159316087
Dia_Comp_452,D452,molar,-69.63208507092406
Dia_Comp_292,D292,molar,-45.38354495186427
Para_Comp_1071,P1071,molar,84.42631010736461
Dia_Comp_125,D125,molar,-20.11687769021119
Para_Comp_1102,P1102,molar,71.5936685242811
Para_Comp_1222,P1222,molar,72.76491021162371
Dia_Comp_98,D98,molar,-68.75572293138924
